"DispNum3" "IncidNum3" "DispNum4" "IncidNum4" "StDay" "StMon" "StYear" "EndDay" "EndMon" "EndYear" "Duration" "TBI" "Fatality" "FatalPre" "Action" "HostLev" "NumA" "RevType1" "RevType2" "Version"
"2581" 4414 4414087 20208 20208087 20 2 2009 20 2 2009 1 8 1 -9 17 4 1 1 0 4.01
"2582" 4414 4414088 20208 20208088 28 2 2009 3 3 2009 1 71 0 0 15 4 1 1 0 4.01
"2583" 4414 4414089 20208 20208089 10 5 2009 13 5 2009 1 7 0 0 15 4 1 1 0 4.01
"2584" 4414 4414090 20208 20208090 17 5 2009 18 5 2009 2 14 1 1 16 4 1 1 0 4.01
"2585" 4414 4414091 20208 20208091 31 5 2009 3 6 2009 1 87 0 0 15 4 1 1 0 4.01
"2586" 4414 4414092 20208 20208092 26 8 2009 26 8 2009 1 15 0 0 7 3 1 1 0 4.01
"2587" 4414 4414093 20208 20208093 10 9 2009 10 9 2009 1 73 1 -9 17 4 1 1 0 4.01
"2588" 4414 4414094 20208 20208094 22 11 2009 22 11 2009 1 23 0 0 16 4 1 1 0 4.01
"2589" 4414 4414095 20208 20208095 15 12 2009 15 12 2009 1 30 -9 -9 17 4 1 1 0 4.01
"2590" 4414 4414096 20208 20208096 14 1 2010 14 1 2010 1 35 1 1 16 4 1 1 0 4.01
"2591" 4414 4414097 20208 20208097 18 2 2010 19 2 2010 2 14 1 -9 17 4 1 1 0 4.01
"2592" 4414 4414098 20208 20208098 4 3 2010 4 3 2010 1 0 0 0 12 3 1 1 0 4.01
"2593" 4414 4414099 20208 20208099 4 3 2010 4 3 2010 1 23 1 3 17 4 1 1 0 4.01
"2594" 4414 4414100 20208 20208100 27 3 2010 27 3 2010 1 83 1 1 17 4 1 1 0 4.01
"2595" 4414 4414101 20208 20208101 18 6 2010 21 6 2010 4 74 1 6 17 4 1 1 0 4.01
"2596" 4414 4414102 20208 20208102 31 8 2010 31 8 2010 1 4 1 -9 17 4 1 1 0 4.01
"2597" 4414 4414103 20208 20208103 4 9 2010 4 9 2010 1 13 1 1 17 4 1 1 0 4.01
"2598" 4414 4414104 20208 20208104 17 9 2010 17 9 2010 1 6 1 -9 17 4 1 1 0 4.01
"2599" 4414 4414105 20208 20208105 23 9 2010 26 9 2010 4 33 1 -9 17 4 1 1 0 4.01
"2600" 4414 4414106 20208 20208106 26 10 2010 28 10 2010 3 25 1 -9 17 4 1 1 0 4.01
"2601" 4414 4414107 20208 20208107 20 11 2010 20 11 2010 1 -9 1 1 16 4 1 1 0 4.01
"2602" 4415 4415001 20209 20209001 11 8 2002 11 8 2002 1 -9 0 0 7 3 1 1 0 4.01
"2603" 4416 4416001 20301 20301001 3 2 2003 3 2 2003 1 -9 0 0 7 3 1 2 0 4.01
"2604" 4417 4417001 20302 20302001 26 4 2003 26 4 2003 1 -9 0 0 7 3 1 0 0 4.01
"2605" 4418 4418001 20303 20303001 27 5 2003 27 5 2003 1 0 0 0 7 3 1 0 0 4.01
"2606" 4418 4418002 20303 20303002 27 5 2003 27 5 2003 1 -9 0 0 8 3 1 2 0 4.01
"2607" 4419 4419001 20304 20304001 -9 7 2003 -9 1 2004 -9 -9 0 0 11 3 1 1 0 4.01
"2608" 4420 4420001 20305 20305001 20 9 2003 20 9 2003 1 -9 0 0 7 3 1 2 0 4.01
"2609" 4421 4421001 20401 20401001 20 3 2004 20 3 2004 1 -9 0 0 16 4 1 0 0 4.01
"2610" 4422 4422001 20402 20402001 2 4 2004 2 4 2004 1 95 0 0 16 4 1 2 0 4.01
"2611" 4422 4422002 20402 20402002 6 7 2004 24 7 2004 19 31 0 0 15 4 1 2 0 4.01
"2612" 4422 4422003 20402 20402003 6 8 2004 6 8 2004 1 -9 0 0 7 3 1 2 0 4.01
"2613" 4423 4423001 20403 20403001 21 10 2004 23 10 2004 3 6 0 0 7 3 1 1 2 4.01
"2614" 4423 4423002 20403 20403002 27 10 2004 27 10 2004 1 0 0 0 7 3 1 1 2 4.01
"2615" 4423 4423003 20403 20403003 27 10 2004 27 10 2004 1 6 0 0 7 3 1 1 2 4.01
"2616" 4423 4423004 20403 20403004 2 11 2004 2 11 2004 1 7 0 0 7 3 1 1 2 4.01
"2617" 4423 4423005 20403 20403005 9 11 2004 9 11 2004 1 9 0 0 7 3 1 1 2 4.01
"2618" 4423 4423006 20403 20403006 18 11 2004 18 11 2004 1 54 0 0 7 3 1 1 2 4.01
"2619" 4423 4423007 20403 20403007 11 1 2005 11 1 2005 1 69 0 0 7 3 1 1 2 4.01
"2620" 4423 4423008 20403 20403008 21 3 2005 21 3 2005 1 7 0 0 7 3 1 1 2 4.01
"2621" 4423 4423009 20403 20403009 28 3 2005 28 3 2005 1 2 0 0 7 3 1 1 2 4.01
"2622" 4423 4423010 20403 20403010 30 3 2005 30 3 2005 1 0 0 0 7 3 1 1 2 4.01
"2623" 4423 4423011 20403 20403011 30 3 2005 30 3 2005 1 -9 0 0 7 3 1 1 2 4.01
"2624" 4424 4424001 20501 20501001 22 3 2005 22 3 2005 1 146 0 0 12 3 1 2 0 4.01
"2625" 4424 4424002 20501 20501002 15 8 2005 15 8 2005 1 67 0 0 8 3 1 2 0 4.01
"2626" 4424 4424003 20501 20501003 21 10 2005 23 10 2005 3 123 0 0 15 4 1 2 0 4.01
"2627" 4424 4424004 20501 20501004 21 2 2006 21 2 2006 1 93 0 0 7 3 1 2 0 4.01
"2628" 4424 4424005 20501 20501005 25 5 2006 25 5 2006 1 86 0 0 7 3 1 2 0 4.01
"2629" 4424 4424006 20501 20501006 19 8 2006 19 8 2006 1 39 0 0 7 3 1 2 0 4.01
"2630" 4424 4424007 20501 20501007 27 9 2006 30 9 2006 1 2 0 0 15 4 1 2 0 4.01
"2631" 4424 4424008 20501 20501008 29 9 2006 29 9 2006 1 -9 0 0 11 3 1 2 0 4.01
"2632" 4425 4425001 20502 20502001 23 3 2005 23 3 2005 1 0 0 0 12 3 1 0 0 4.01
"2633" 4425 4425002 20502 20502002 23 3 2005 23 3 2005 1 -9 0 0 7 3 1 0 0 4.01
"2634" 4426 4426001 20503 20503001 23 3 2005 23 3 2005 1 75 0 0 8 3 1 0 0 4.01
"2635" 4426 4426002 20503 20503002 6 6 2005 6 6 2005 1 -9 0 0 16 4 1 0 0 4.01
"2636" 4427 4427001 20504 20504001 13 5 2005 13 5 2005 1 0 0 0 11 3 1 0 0 4.01
"2637" 4427 4427002 20504 20504002 13 5 2005 13 5 2005 1 173 0 0 11 3 1 0 0 4.01
"2638" 4427 4427003 20504 20504003 2 11 2005 2 11 2005 1 -9 0 0 11 3 1 0 0 4.01
"2639" 4428 4428001 20505 20505001 23 5 2005 23 5 2005 1 0 0 0 11 3 1 0 0 4.01
"2640" 4428 4428002 20505 20505002 23 5 2005 23 5 2005 1 -9 0 0 11 3 1 0 0 4.01
"2641" 4429 4429001 20506 20506001 24 10 2005 27 10 2005 1 -9 0 0 15 4 1 2 0 4.01
"2642" 4430 4430001 20507 20507001 14 12 2005 14 12 2005 1 -9 0 0 11 3 1 0 0 4.01
"2643" 4431 4431001 20601 20601001 23 5 2006 23 5 2006 1 7 0 0 7 3 1 1 2 4.01
"2644" 4431 4431002 20601 20601002 30 5 2006 30 5 2006 1 0 0 0 7 3 1 1 2 4.01
"2645" 4431 4431003 20601 20601003 30 5 2006 30 5 2006 1 113 0 0 7 3 1 1 2 4.01
"2646" 4431 4431004 20601 20601004 20 9 2006 20 9 2006 1 0 0 0 7 3 1 1 2 4.01
"2647" 4431 4431005 20601 20601005 20 9 2006 20 9 2006 1 1 0 0 7 3 1 1 2 4.01
"2648" 4431 4431006 20601 20601006 21 9 2006 24 9 2006 4 25 0 0 7 3 1 1 2 4.01
"2649" 4431 4431007 20601 20601007 16 10 2006 16 10 2006 1 -9 0 0 7 3 1 1 2 4.01
"2650" 4432 4432001 20602 20602001 30 6 2006 30 6 2006 1 88 0 0 16 4 1 0 0 4.01
"2651" 4432 4432002 20602 20602002 26 9 2006 26 9 2006 1 -9 0 0 16 4 1 0 0 4.01
"2652" 4433 4433001 20603 20603001 26 9 2006 26 9 2006 1 51 0 0 16 4 1 0 0 4.01
"2653" 4433 4433002 20603 20603002 16 11 2006 16 11 2006 1 0 1 1 16 4 1 0 0 4.01
"2654" 4433 4433003 20603 20603003 16 11 2006 16 11 2006 1 21 0 0 12 3 1 0 0 4.01
"2655" 4433 4433004 20603 20603004 7 12 2006 7 12 2006 1 -9 0 0 16 4 1 0 0 4.01
"2656" 4434 4434001 20604 20604001 11 10 2006 11 10 2006 1 -9 0 0 16 4 1 0 0 4.01
"2657" 4435 4435001 20701 20701001 12 5 2007 12 5 2007 1 11 0 0 7 3 1 1 2 4.01
"2658" 4435 4435002 20701 20701002 23 5 2007 23 5 2007 1 0 0 0 7 3 1 1 2 4.01
"2659" 4435 4435003 20701 20701003 23 5 2007 23 5 2007 1 15 0 0 7 3 1 1 2 4.01
"2660" 4435 4435004 20701 20701004 7 6 2007 7 6 2007 1 0 0 0 7 3 1 1 2 4.01
"2661" 4435 4435005 20701 20701005 7 6 2007 7 6 2007 1 5 0 0 7 3 1 1 2 4.01
"2662" 4435 4435006 20701 20701006 12 6 2007 15 6 2007 4 2 0 0 7 3 1 1 2 4.01
"2663" 4435 4435007 20701 20701007 14 6 2007 15 6 2007 2 5 0 0 7 3 1 1 2 4.01
"2664" 4435 4435008 20701 20701008 19 6 2007 19 6 2007 1 0 0 0 7 3 1 1 2 4.01
"2665" 4435 4435009 20701 20701009 19 6 2007 19 6 2007 1 35 0 0 7 3 1 1 2 4.01
"2666" 4435 4435010 20701 20701010 24 7 2007 24 7 2007 1 -9 0 0 7 3 1 1 2 4.01
"2667" 4436 4436001 20702 20702001 6 8 2007 6 8 2007 1 15 0 0 7 3 1 2 0 4.01
"2668" 4436 4436002 20702 20702002 21 8 2007 21 8 2007 1 1 0 0 7 3 1 2 0 4.01
"2669" 4436 4436003 20702 20702003 22 8 2007 22 8 2007 1 74 -9 -9 16 4 1 2 0 4.01
"2670" 4436 4436004 20702 20702004 4 11 2007 4 11 2007 1 168 0 0 7 3 1 2 0 4.01
"2671" 4436 4436005 20702 20702005 20 4 2008 20 4 2008 1 109 0 0 16 4 1 2 0 4.01
"2672" 4436 4436006 20702 20702006 7 8 2008 21 8 2008 15 3 3 -9 17 4 1 2 0 4.01
"2673" 4436 4436007 20702 20702007 10 8 2008 21 8 2008 12 0 1 -9 17 4 1 2 0 4.01
"2674" 4436 4436008 20702 20702008 10 8 2008 10 8 2008 1 19 1 -9 17 4 1 2 0 4.01
"2675" 4436 4436009 20702 20702009 29 8 2008 29 8 2008 1 24 0 0 7 3 1 2 0 4.01
"2676" 4436 4436010 20702 20702010 22 9 2008 22 9 2008 1 56 0 0 7 3 1 2 0 4.01
"2677" 4436 4436011 20702 20702011 17 11 2008 17 11 2008 1 6 0 0 7 3 1 2 0 4.01
"2678" 4436 4436012 20702 20702012 23 11 2008 23 11 2008 1 -9 0 0 16 4 1 2 0 4.01
"2679" 4436 4436013 20702 20702013 -9 1 2009 -9 1 2009 -9 -9 0 0 16 4 1 2 0 4.01
"2680" 4436 4436014 20702 20702014 -9 1 2009 -9 1 2009 -9 -9 0 0 15 4 1 2 0 4.01
"2681" 4436 4436015 20702 20702015 16 1 2009 16 1 2009 1 26 0 0 7 3 1 2 0 4.01
"2682" 4436 4436016 20702 20702016 11 2 2009 11 2 2009 1 21 0 0 14 3 1 2 0 4.01
"2683" 4436 4436017 20702 20702017 4 3 2009 5 3 2009 2 81 0 0 7 3 1 2 0 4.01
"2684" 4436 4436018 20702 20702018 24 5 2009 24 5 2009 1 4 0 0 7 3 1 2 0 4.01
"2685" 4436 4436019 20702 20702019 28 5 2009 29 5 2009 2 66 0 0 16 4 1 2 0 4.01
"2686" 4436 4436020 20702 20702020 2 8 2009 3 8 2009 2 2 0 0 14 4 1 2 0 4.01
"2687" 4436 4436021 20702 20702021 4 8 2009 4 8 2009 1 98 0 0 8 3 1 2 0 4.01
"2688" 4436 4436022 20702 20702022 10 11 2009 13 11 2009 1 -9 0 0 15 4 1 2 0 4.01
"2689" 4436 4436023 20702 20702023 -9 5 2010 -9 5 2010 -9 -9 0 0 12 3 1 2 0 4.01
"2690" 4436 4436024 20702 20702024 11 8 2010 11 8 2010 1 44 0 0 7 3 1 2 0 4.01
"2691" 4436 4436025 20702 20702025 24 9 2010 24 9 2010 1 -9 0 0 12 3 1 2 0 4.01
"2692" 4437 4437001 20703 20703001 27 12 2007 27 12 2007 1 51 0 0 7 3 1 0 0 4.01
"2693" 4437 4437002 20703 20703002 16 2 2008 16 2 2008 1 -9 0 0 7 3 1 0 0 4.01
"2694" 4438 4438001 20801 20801001 15 4 2008 15 4 2008 1 -9 0 0 7 3 1 0 0 4.01
"2695" 4439 4439001 20802 20802001 17 4 2008 17 4 2008 1 -9 0 0 16 4 1 2 0 4.01
"2696" 4440 4440001 20803 20803001 14 7 2008 14 7 2008 1 -9 0 0 7 3 1 2 0 4.01
"2697" 4441 4441001 20901 20901001 9 4 2009 9 4 2009 1 -9 0 0 11 3 1 0 0 4.01
"2698" 4442 4442001 21001 21001001 17 1 2010 17 1 2010 1 146 0 0 17 4 1 0 0 4.01
"2699" 4442 4442002 21001 21001002 12 6 2010 12 6 2010 1 -9 0 0 11 3 1 0 0 4.01
"2700" 4443 4443001 21002 21002001 8 6 2010 8 6 2010 1 -9 0 0 7 3 1 0 0 4.01
"2701" 4444 4444001 30202 30202001 15 4 2002 15 4 2002 1 180 0 0 7 3 1 2 0 4.01
"2702" 4444 4444002 30202 30202002 12 10 2002 12 10 2002 1 22 0 0 7 3 1 2 0 4.01
"2703" 4444 4444003 30202 30202003 3 11 2002 3 11 2002 1 -9 0 0 7 3 1 2 0 4.01
"2704" 4445 4445001 30203 30203001 8 5 2002 8 5 2002 1 -9 0 0 12 3 1 2 0 4.01
"2705" 4446 4446001 30204 30204001 8 6 2002 13 6 2002 6 -9 0 0 7 3 1 0 0 4.01
"2706" 4447 4447001 30205 30205001 13 6 2002 13 6 2002 1 -9 0 0 12 3 1 2 0 4.01
"2707" 4448 4448001 30206 30206001 16 7 2002 19 7 2002 1 -9 0 0 15 4 1 2 0 4.01
"2708" 4449 4449001 30207 30207001 4 9 2002 4 9 2002 1 -9 0 0 7 3 1 2 0 4.01
"2709" 4450 4450001 30208 30208001 19 9 2002 19 9 2002 1 -9 0 0 7 3 1 2 0 4.01
"2710" 4451 4451001 30209 30209001 10 12 2002 11 12 2002 2 -9 0 0 15 4 2 0 0 4.01
"2711" 4452 4452001 30301 30301001 2 1 2003 2 1 2003 1 -9 0 0 16 4 1 2 0 4.01
"2712" 4453 4453001 30302 30302001 27 1 2003 27 1 2003 1 -9 0 0 16 4 1 2 0 4.01
"2713" 4454 4454001 30303 30303001 13 2 2003 13 2 2003 1 -9 0 0 7 3 1 2 0 4.01
"2714" 4455 4455001 30304 30304001 21 2 2003 1 3 2003 9 9 0 0 7 3 1 2 0 4.01
"2715" 4455 4455002 30304 30304002 2 3 2003 2 3 2003 1 0 0 0 7 3 1 2 0 4.01
"2716" 4455 4455003 30304 30304003 2 3 2003 2 3 2003 1 2 0 0 7 3 1 2 0 4.01
"2717" 4455 4455004 30304 30304004 4 3 2003 12 3 2003 9 149 0 0 7 3 1 2 0 4.01
"2718" 4455 4455005 30304 30304005 31 7 2003 31 7 2003 1 54 0 0 7 3 1 2 0 4.01
"2719" 4455 4455006 30304 30304006 23 9 2003 23 9 2003 1 -9 0 0 7 3 1 2 0 4.01
"2720" 4456 4456001 30305 30305001 7 3 2003 18 4 2003 43 95 0 0 7 3 1 2 0 4.01
"2721" 4456 4456002 30305 30305002 10 6 2003 11 6 2003 2 -9 0 0 15 4 1 2 0 4.01
"2722" 4457 4457001 30306 30306001 23 6 2003 23 6 2003 1 108 0 0 7 3 1 2 0 4.01
"2723" 4457 4457002 30306 30306002 9 10 2003 9 10 2003 1 98 0 0 7 3 1 2 0 4.01
"2724" 4457 4457003 30306 30306003 15 1 2004 15 1 2004 1 69 0 0 7 3 1 2 0 4.01
"2725" 4457 4457004 30306 30306004 24 3 2004 27 3 2004 1 -9 0 0 15 4 1 2 0 4.01
"2726" 4458 4458001 30307 30307001 26 6 2003 26 6 2003 1 -9 0 0 12 3 1 0 0 4.01
"2727" 4459 4459001 30308 30308001 1 7 2003 4 7 2003 1 -9 0 0 15 4 1 0 0 4.01
"2728" 4460 4460001 30309 30309001 3 7 2003 3 7 2003 1 -9 0 0 7 3 1 0 0 4.01
"2729" 4461 4461001 30310 30310001 30 7 2003 30 7 2003 1 -9 0 0 7 3 1 2 0 4.01
"2730" 4462 4462001 30311 30311001 6 8 2003 6 8 2003 1 140 0 0 7 3 1 2 0 4.01
"2731" 4462 4462002 30311 30311002 24 12 2003 24 12 2003 1 132 0 0 7 3 1 2 0 4.01
"2732" 4462 4462003 30311 30311003 4 5 2004 4 5 2004 1 -9 0 0 7 3 1 2 0 4.01
"2733" 4463 4463001 30312 30312001 15 9 2003 15 9 2003 1 -9 0 0 11 3 1 0 0 4.01
"2734" 4464 4464001 30313 30313001 23 9 2003 23 9 2003 1 -9 0 0 16 4 1 2 0 4.01
"2735" 4465 4465001 30401 30401001 30 4 2004 30 4 2004 1 108 0 0 7 3 1 2 0 4.01
"2736" 4465 4465002 30401 30401002 16 8 2004 16 8 2004 1 106 0 0 7 3 1 2 0 4.01
"2737" 4465 4465003 30401 30401003 30 11 2004 30 11 2004 1 -9 0 0 7 3 1 2 0 4.01
"2738" 4466 4466001 30402 30402001 30 9 2004 30 9 2004 1 -9 0 0 11 3 1 0 0 4.01
"2739" 4467 4467001 30403 30403001 10 11 2004 10 11 2004 1 0 0 0 7 3 1 0 0 4.01
"2740" 4467 4467002 30403 30403002 10 11 2004 10 11 2004 1 -9 0 0 8 3 1 0 0 4.01
"2741" 4468 4468001 30501 30501001 8 3 2005 8 3 2005 1 0 0 0 7 3 1 1 0 4.01
"2742" 4468 4468002 30501 30501002 8 3 2005 8 3 2005 1 8 0 0 7 3 1 0 0 4.01
"2743" 4468 4468003 30501 30501003 16 3 2005 18 3 2005 3 0 0 0 7 3 1 1 0 4.01
"2744" 4468 4468004 30501 30501004 16 3 2005 18 3 2005 3 113 0 0 7 3 1 0 0 4.01
"2745" 4468 4468005 30501 30501005 7 7 2005 7 7 2005 1 0 0 0 7 3 1 1 0 4.01
"2746" 4468 4468006 30501 30501006 7 7 2005 7 7 2005 1 -9 0 0 7 3 1 0 0 4.01
"2747" 4469 4469001 30502 30502001 24 5 2005 24 5 2005 1 -9 0 0 1 2 1 2 0 4.01
"2748" 4470 4470001 30503 30503001 15 6 2005 15 6 2005 1 6 0 0 7 3 1 2 1 4.01
"2749" 4470 4470002 30503 30503002 21 6 2005 21 6 2005 1 19 0 0 7 3 1 2 1 4.01
"2750" 4470 4470003 30503 30503003 10 7 2005 10 7 2005 1 -9 0 0 7 3 1 2 1 4.01
"2751" 4471 4471001 30504 30504001 23 8 2005 26 8 2005 1 -9 0 0 15 4 1 0 0 4.01
"2752" 4472 4472001 30505 30505001 9 9 2005 9 9 2005 1 63 0 0 7 3 1 0 0 4.01
"2753" 4472 4472002 30505 30505002 11 11 2005 11 11 2005 1 -9 0 0 7 3 1 0 0 4.01
"2754" 4473 4473001 30506 30506001 28 10 2005 28 10 2005 1 14 0 0 17 4 1 0 0 4.01
"2755" 4473 4473002 30506 30506002 11 11 2005 11 11 2005 1 0 0 0 7 3 1 0 0 4.01
"2756" 4473 4473003 30506 30506003 11 11 2005 11 11 2005 1 2 0 0 7 3 1 0 0 4.01
"2757" 4473 4473004 30506 30506004 13 11 2005 13 11 2005 1 -9 0 0 7 3 1 2 0 4.01
"2758" 4474 4474001 30507 30507001 -9 11 2005 -9 11 2005 -9 -9 0 0 14 4 1 1 0 4.01
"2759" 4475 4475001 30601 30601001 25 1 2006 25 1 2006 1 0 0 0 7 3 1 0 0 4.01
"2760" 4475 4475002 30601 30601002 25 1 2006 25 1 2006 1 -9 0 0 7 3 1 0 0 4.01
"2761" 4476 4476001 30602 30602001 19 4 2006 19 4 2006 1 -9 0 0 7 3 1 0 0 4.01
"2762" 4477 4477001 30603 30603001 16 8 2006 16 8 2006 1 -9 0 0 16 4 1 2 0 4.01
"2763" 4478 4478001 30701 30701001 28 4 2007 11 5 2007 14 0 0 0 7 3 1 0 0 4.01
"2764" 4478 4478002 30701 30701002 28 4 2007 11 5 2007 14 13 0 0 7 3 1 0 0 4.01
"2765" 4478 4478003 30701 30701003 11 5 2007 27 5 2007 17 7 0 0 7 3 1 0 0 4.01
"2766" 4478 4478004 30701 30701004 18 5 2007 27 5 2007 10 -9 0 0 7 3 1 0 0 4.01
"2767" 4479 4479001 30702 30702001 21 6 2007 21 6 2007 1 -9 0 0 1 2 1 2 0 4.01
"2768" 4480 4480001 30801 30801001 9 2 2008 9 2 2008 1 0 0 0 7 3 1 0 0 4.01
"2769" 4480 4480002 30801 30801002 9 2 2008 9 2 2008 1 -9 0 0 7 3 1 0 0 4.01
"2770" 4481 4481001 30802 30802001 6 5 2008 6 5 2008 1 11 0 0 7 3 1 2 0 4.01
"2771" 4481 4481002 30802 30802002 17 5 2008 17 5 2008 1 10 0 0 7 3 1 2 0 4.01
"2772" 4481 4481003 30802 30802003 27 5 2008 27 5 2008 1 26 0 0 7 3 1 2 0 4.01
"2773" 4481 4481004 30802 30802004 22 6 2008 22 6 2008 1 -9 0 0 7 3 1 2 0 4.01
"2774" 4482 4482001 30803 30803001 16 6 2008 16 6 2008 1 -9 0 0 7 3 1 2 0 4.01
"2775" 4483 4483001 30901 30901001 17 1 2009 17 1 2009 1 0 0 0 8 3 1 0 0 4.01
"2776" 4483 4483002 30901 30901002 17 1 2009 17 1 2009 1 27 0 0 11 3 1 0 0 4.01
"2777" 4483 4483003 30901 30901003 13 2 2009 13 2 2009 1 24 0 0 7 3 1 0 0 4.01
"2778" 4483 4483004 30901 30901004 9 3 2009 9 3 2009 1 85 0 0 8 3 1 0 0 4.01
"2779" 4483 4483005 30901 30901005 2 6 2009 2 6 2009 1 2 0 0 7 3 1 2 0 4.01
"2780" 4483 4483006 30901 30901006 4 6 2009 4 6 2009 1 74 0 0 7 3 1 2 0 4.01
"2781" 4483 4483007 30901 30901007 17 8 2009 17 8 2009 1 37 0 0 8 3 1 0 0 4.01
"2782" 4483 4483008 30901 30901008 23 9 2009 23 9 2009 1 48 0 0 7 3 1 2 0 4.01
"2783" 4483 4483009 30901 30901009 10 11 2009 10 11 2009 1 1 0 0 17 4 1 2 0 4.01
"2784" 4483 4483010 30901 30901010 11 11 2009 11 11 2009 1 0 0 0 7 3 1 2 0 4.01
"2785" 4483 4483011 30901 30901011 11 11 2009 11 11 2009 1 40 0 0 8 3 1 0 0 4.01
"2786" 4483 4483012 30901 30901012 21 12 2009 21 12 2009 1 36 0 0 1 2 1 2 0 4.01
"2787" 4483 4483013 30901 30901013 26 1 2010 29 1 2010 4 0 0 0 7 3 1 2 0 4.01
"2788" 4483 4483014 30901 30901014 26 1 2010 26 1 2010 1 0 0 0 8 3 1 0 0 4.01
"2789" 4483 4483015 30901 30901015 26 1 2010 27 1 2010 2 25 0 0 7 3 1 2 0 4.01
"2790" 4483 4483016 30901 30901016 20 2 2010 20 2 2010 1 12 0 0 8 3 1 0 0 4.01
"2791" 4483 4483017 30901 30901017 4 3 2010 4 3 2010 1 0 0 0 12 3 1 0 0 4.01
"2792" 4483 4483018 30901 30901018 4 3 2010 4 3 2010 1 22 0 0 16 4 1 2 0 4.01
"2793" 4483 4483019 30901 30901019 26 3 2010 26 3 2010 1 4 2 46 16 4 1 2 0 4.01
"2794" 4483 4483020 30901 30901020 30 3 2010 30 3 2010 1 46 0 0 8 3 1 0 0 4.01
"2795" 4483 4483021 30901 30901021 15 5 2010 15 5 2010 1 0 0 0 7 3 1 2 0 4.01
"2796" 4483 4483022 30901 30901022 15 5 2010 15 5 2010 1 9 0 0 7 3 1 2 0 4.01
"2797" 4483 4483023 30901 30901023 24 5 2010 24 5 2010 1 62 0 0 1 2 1 2 0 4.01
"2798" 4483 4483024 30901 30901024 25 7 2010 30 7 2010 6 0 0 0 7 3 2 2 0 4.01
"2799" 4483 4483025 30901 30901025 25 7 2010 25 7 2010 1 11 0 0 4 2 1 2 0 4.01
"2800" 4483 4483026 30901 30901026 5 8 2010 5 8 2010 1 19 0 0 7 3 1 2 0 4.01
"2801" 4483 4483027 30901 30901027 24 8 2010 24 8 2010 1 52 0 0 1 2 1 2 0 4.01
"2802" 4483 4483028 30901 30901028 15 10 2010 15 10 2010 1 14 0 0 1 2 1 2 0 4.01
"2803" 4483 4483029 30901 30901029 29 10 2010 29 10 2010 1 5 0 0 17 4 1 0 0 4.01
"2804" 4483 4483030 30901 30901030 3 11 2010 3 11 2010 1 0 0 0 7 3 1 2 0 4.01
"2805" 4483 4483031 30901 30901031 3 11 2010 3 11 2010 1 20 0 0 7 3 1 2 0 4.01
"2806" 4483 4483032 30901 30901032 23 11 2010 23 11 2010 1 0 1 2 17 4 1 2 0 4.01
"2807" 4483 4483033 30901 30901033 23 11 2010 23 11 2010 1 3 0 0 8 3 1 0 0 4.01
"2808" 4483 4483034 30901 30901034 26 11 2010 28 11 2010 3 12 0 0 7 3 2 2 0 4.01
"2809" 4483 4483035 30901 30901035 8 12 2010 8 12 2010 1 10 0 0 7 3 1 2 0 4.01
"2810" 4483 4483036 30901 30901036 18 12 2010 18 12 2010 1 2 0 0 8 3 1 2 0 4.01
"2811" 4483 4483037 30901 30901037 20 12 2010 20 12 2010 1 2 0 0 7 3 1 2 0 4.01
"2812" 4483 4483038 30901 30901038 22 12 2010 23 12 2010 2 -9 0 0 7 3 1 2 0 4.01
"2813" 4484 4484001 30902 30902001 30 1 2009 30 1 2009 1 -9 0 0 16 4 1 2 0 4.01
"2814" 4485 4485001 30903 30903001 19 2 2009 19 2 2009 1 -9 0 0 16 4 1 0 0 4.01
"2815" 4486 4486001 30904 30904001 9 3 2009 9 3 2009 1 4 0 0 7 3 1 2 0 4.01
"2816" 4486 4486002 30904 30904002 13 3 2009 13 3 2009 1 2 0 0 7 3 1 2 0 4.01
"2817" 4486 4486003 30904 30904003 15 3 2009 15 3 2009 1 4 0 0 7 3 1 2 0 4.01
"2818" 4486 4486004 30904 30904004 19 3 2009 19 3 2009 1 -9 0 0 7 3 1 2 0 4.01
"2819" 4487 4487001 30905 30905001 13 9 2009 13 9 2009 1 -9 0 0 8 3 1 0 0 4.01
"2820" 4488 4488001 31001 31001001 29 3 2010 1 4 2010 1 5 0 0 15 4 1 2 0 4.01
"2821" 4488 4488002 31001 31001002 3 4 2010 3 4 2010 1 118 0 0 7 3 1 2 0 4.01
"2822" 4488 4488003 31001 31001003 30 7 2010 30 7 2010 1 47 0 0 7 3 1 2 0 4.01
"2823" 4488 4488004 31001 31001004 15 9 2010 12 10 2010 28 -9 0 0 15 4 1 2 0 4.01
"2824" 4489 4489001 31002 31002001 21 4 2010 21 4 2010 1 -9 0 0 7 3 1 0 0 4.01
"2825" 4490 4490001 31003 31003001 4 6 2010 4 6 2010 1 -9 0 0 16 4 1 0 0 4.01
"2826" 4491 4491001 31004 31004001 7 9 2010 24 9 2010 18 17 0 0 15 4 1 2 0 4.01
"2827" 4491 4491002 31004 31004002 24 9 2010 6 10 2010 13 0 0 0 7 3 1 1 2 4.01
"2828" 4491 4491003 31004 31004003 24 9 2010 6 10 2010 13 30 0 0 7 3 1 0 0 4.01
"2829" 4491 4491004 31004 31004004 24 10 2010 24 10 2010 1 27 0 0 7 3 1 1 2 4.01
"2830" 4491 4491005 31004 31004005 20 11 2010 20 11 2010 1 8 0 0 7 3 1 1 2 4.01
